candidate_index	source_name	task_index	context	family	order_index	design_nll	chain_a_nll	chain_b_nll	chain_c_nll	chain_d_nll	chain_spread
107	OVA-C4-IPTM90-322	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1510558128356934	1.1065914630889893	1.1760743856430054	1.1531327962875366	1.1684244871139526	0.06948292255401611
107	OVA-C4-IPTM90-322	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.123752474784851	1.2009074687957764	1.0672752857208252	1.0195865631103516	1.2072404623031616	0.18765389919281006
107	OVA-C4-IPTM90-322	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.146503210067749	1.1429141759872437	1.0678938627243042	1.2466140985488892	1.1285908222198486	0.17872023582458496
107	OVA-C4-IPTM90-322	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1495542526245117	1.0760002136230469	1.2620397806167603	1.1506521701812744	1.1095249652862549	0.18603956699371338
108	OVA-C4-IPTM90-365	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1656454801559448	1.1346923112869263	1.1571686267852783	1.1587443351745605	1.2119766473770142	0.07728433609008789
108	OVA-C4-IPTM90-365	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1427475214004517	1.2329962253570557	1.0765182971954346	1.0441683530807495	1.2173070907592773	0.18882787227630615
108	OVA-C4-IPTM90-365	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1624674797058105	1.1892613172531128	1.0623782873153687	1.2466354370117188	1.1515945196151733	0.1842571496963501
108	OVA-C4-IPTM90-365	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1312384605407715	0.9816501140594482	1.277238368988037	1.1304779052734375	1.1355875730514526	0.29558825492858887
109	OVA-C4-IPTM90-494	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.156599998474121	1.109245777130127	1.166501522064209	1.1203773021697998	1.2302758693695068	0.12103009223937988
109	OVA-C4-IPTM90-494	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1358788013458252	1.2064303159713745	1.1070923805236816	1.0249385833740234	1.2050539255142212	0.18149173259735107
109	OVA-C4-IPTM90-494	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.149488925933838	1.1320561170578003	1.0713555812835693	1.234018087387085	1.160525918006897	0.16266250610351562
109	OVA-C4-IPTM90-494	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.129848837852478	1.0701169967651367	1.2557405233383179	1.1349387168884277	1.0585992336273193	0.19714128971099854
110	OVA-C4-IPTM90-472	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.135514736175537	1.1032769680023193	1.1246321201324463	1.1257686614990234	1.1883809566497803	0.08510398864746094
110	OVA-C4-IPTM90-472	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1279103755950928	1.2083871364593506	1.0704072713851929	1.0061941146850586	1.2266530990600586	0.220458984375
110	OVA-C4-IPTM90-472	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1354883909225464	1.1676244735717773	1.057504653930664	1.1764369010925293	1.1403872966766357	0.11893224716186523
110	OVA-C4-IPTM90-472	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0891886949539185	0.9429164528846741	1.2507843971252441	1.0793570280075073	1.0836970806121826	0.30786794424057007
111	OVA-C4-IPTM90-396	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1294656991958618	1.0749456882476807	1.1599054336547852	1.1082032918930054	1.174808382987976	0.09986269474029541
111	OVA-C4-IPTM90-396	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1186740398406982	1.183221459388733	1.0776281356811523	1.0064688920974731	1.2073776721954346	0.20090878009796143
111	OVA-C4-IPTM90-396	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1444793939590454	1.1537084579467773	1.0960497856140137	1.1826348304748535	1.1455247402191162	0.08658504486083984
111	OVA-C4-IPTM90-396	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1379501819610596	1.066689372062683	1.2642215490341187	1.1219053268432617	1.0989843606948853	0.19753217697143555
112	OVA-C4-IPTM90-426	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1063350439071655	1.0975502729415894	1.094468116760254	1.097599983215332	1.1357221603393555	0.04125404357910156
112	OVA-C4-IPTM90-426	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0918858051300049	1.1411969661712646	1.0217972993850708	1.0072134733200073	1.1973354816436768	0.19012200832366943
112	OVA-C4-IPTM90-426	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1169980764389038	1.164939522743225	1.0064020156860352	1.1524181365966797	1.1442327499389648	0.15853750705718994
112	OVA-C4-IPTM90-426	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1059677600860596	1.03589928150177	1.169137954711914	1.1247106790542603	1.0941234827041626	0.13323867321014404
113	OVA-C4-IPTM90-439	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.129895567893982	1.094806432723999	1.0852793455123901	1.1529169082641602	1.1865798234939575	0.10130047798156738
113	OVA-C4-IPTM90-439	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1094847917556763	1.1817854642868042	1.0656288862228394	1.006394863128662	1.1841299533843994	0.1777350902557373
113	OVA-C4-IPTM90-439	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1393446922302246	1.1699316501617432	1.0066345930099487	1.1872409582138062	1.1935718059539795	0.18693721294403076
113	OVA-C4-IPTM90-439	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.116678237915039	1.0433725118637085	1.216072916984558	1.1126670837402344	1.0946006774902344	0.1727004051208496
114	OVA-C4-IPTM90-303	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1646926403045654	1.1667506694793701	1.170022964477539	1.1309014558792114	1.1910958290100098	0.06019437313079834
114	OVA-C4-IPTM90-303	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1446595191955566	1.202451467514038	1.074906587600708	1.065991759300232	1.235288143157959	0.16929638385772705
114	OVA-C4-IPTM90-303	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.144491195678711	1.1542550325393677	1.0401101112365723	1.2530285120010376	1.1305713653564453	0.21291840076446533
114	OVA-C4-IPTM90-303	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1536890268325806	1.0586568117141724	1.2605868577957153	1.1893601417541504	1.1061517000198364	0.20193004608154297
115	OVA-C4-IPTM90-311	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1122239828109741	1.0917458534240723	1.1648203134536743	1.083072543144226	1.109257698059082	0.08174777030944824
115	OVA-C4-IPTM90-311	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1104813814163208	1.1773920059204102	1.0521557331085205	1.0192030668258667	1.1931746006011963	0.1739715337753296
115	OVA-C4-IPTM90-311	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.111405372619629	1.1170858144760132	1.0458967685699463	1.2023507356643677	1.0802886486053467	0.1564539670944214
115	OVA-C4-IPTM90-311	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1251353025436401	1.0432485342025757	1.2205430269241333	1.1805932521820068	1.0561562776565552	0.17729449272155762
116	OVA-C4-IPTM90-058	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.125205397605896	1.1358269453048706	1.122024416923523	1.1159310340881348	1.1270390748977661	0.01989591121673584
116	OVA-C4-IPTM90-058	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1194297075271606	1.1873877048492432	1.0288782119750977	1.0363702774047852	1.2250828742980957	0.19620466232299805
116	OVA-C4-IPTM90-058	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1185625791549683	1.134994626045227	1.0339432954788208	1.209275245666504	1.0960370302200317	0.1753319501876831
116	OVA-C4-IPTM90-058	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1059436798095703	0.960710346698761	1.2502005100250244	1.139973759651184	1.072890043258667	0.2894901633262634
117	OVA-C4-IPTM90-424	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0872503519058228	1.065826416015625	1.1114760637283325	1.0897831916809082	1.0819159746170044	0.04564964771270752
117	OVA-C4-IPTM90-424	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1015725135803223	1.1879082918167114	1.0137428045272827	1.0030946731567383	1.2015445232391357	0.19844985008239746
117	OVA-C4-IPTM90-424	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0989879369735718	1.1120012998580933	1.0365558862686157	1.1629059314727783	1.0844889879226685	0.1263500452041626
117	OVA-C4-IPTM90-424	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1212489604949951	1.0524176359176636	1.2197926044464111	1.1311519145965576	1.0816336870193481	0.16737496852874756
118	OVA-C4-IPTM90-447	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.157370924949646	1.0957694053649902	1.1790525913238525	1.1440054178237915	1.210655927658081	0.11488652229309082
118	OVA-C4-IPTM90-447	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1388413906097412	1.1999530792236328	1.1125702857971191	1.0203568935394287	1.2224853038787842	0.20212841033935547
118	OVA-C4-IPTM90-447	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1723649501800537	1.172734260559082	1.106479525566101	1.222965955734253	1.1872800588607788	0.11648643016815186
118	OVA-C4-IPTM90-447	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1288237571716309	0.9717558026313782	1.282906413078308	1.1140161752700806	1.1466166973114014	0.31115061044692993
119	OVA-C4-IPTM90-324	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.147188425064087	1.1593512296676636	1.1303423643112183	1.121486783027649	1.1775736808776855	0.05608689785003662
119	OVA-C4-IPTM90-324	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1355392932891846	1.2142319679260254	1.0451329946517944	1.0604642629623413	1.222327709197998	0.1771947145462036
119	OVA-C4-IPTM90-324	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1371352672576904	1.1643705368041992	1.030970573425293	1.2330020666122437	1.1201976537704468	0.20203149318695068
119	OVA-C4-IPTM90-324	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1130107641220093	0.9509544968605042	1.2540184259414673	1.1436104774475098	1.1034595966339111	0.30306392908096313
120	OVA-C4-IPTM90-148	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1694692373275757	1.1073110103607178	1.2058727741241455	1.1235986948013306	1.241094708442688	0.13378369808197021
120	OVA-C4-IPTM90-148	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.141481876373291	1.2045961618423462	1.1274158954620361	1.0223309993743896	1.2115840911865234	0.1892530918121338
120	OVA-C4-IPTM90-148	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.169755220413208	1.1693793535232544	1.098935842514038	1.2482229471206665	1.1624829769134521	0.14928710460662842
120	OVA-C4-IPTM90-148	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.15355384349823	1.09827721118927	1.2839527130126953	1.1396971940994263	1.0922877788543701	0.1916649341583252
121	OVA-C4-IPTM90-391	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1170697212219238	1.0983991622924805	1.1435469388961792	1.0706442594528198	1.1556884050369263	0.08504414558410645
121	OVA-C4-IPTM90-391	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.114376425743103	1.1681418418884277	1.058156967163086	1.019681453704834	1.211525559425354	0.19184410572052002
121	OVA-C4-IPTM90-391	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.123234748840332	1.1306641101837158	1.0682899951934814	1.1794757843017578	1.1145089864730835	0.11118578910827637
121	OVA-C4-IPTM90-391	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1203205585479736	1.0399702787399292	1.2413305044174194	1.1328141689300537	1.0671669244766235	0.20136022567749023
122	OVA-C4-IPTM90-237	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1231989860534668	1.0871222019195557	1.152422308921814	1.104325771331787	1.14892578125	0.0653001070022583
122	OVA-C4-IPTM90-237	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1082035303115845	1.1851698160171509	1.0638453960418701	0.996666431427002	1.1871318817138672	0.19046545028686523
122	OVA-C4-IPTM90-237	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1111805438995361	1.1038846969604492	1.033568024635315	1.1950591802597046	1.1122099161148071	0.16149115562438965
122	OVA-C4-IPTM90-237	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1203795671463013	1.0524951219558716	1.2346113920211792	1.1502816677093506	1.044129729270935	0.19048166275024414
123	OVA-C4-IPTM90-430	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1335453987121582	1.0784331560134888	1.1508604288101196	1.0980366468429565	1.2068513631820679	0.1284182071685791
123	OVA-C4-IPTM90-430	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1292400360107422	1.2053120136260986	1.0954078435897827	0.9971479177474976	1.2190923690795898	0.22194445133209229
123	OVA-C4-IPTM90-430	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.127907633781433	1.1199489831924438	1.080438256263733	1.157109260559082	1.1541335582733154	0.07667100429534912
123	OVA-C4-IPTM90-430	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1023080348968506	0.951603889465332	1.2618674039840698	1.0999274253845215	1.0958333015441895	0.3102635145187378
124	OVA-C4-IPTM90-204	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1467334032058716	1.1351312398910522	1.1196898221969604	1.1483871936798096	1.1837257146835327	0.06403589248657227
124	OVA-C4-IPTM90-204	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1269383430480957	1.2150931358337402	1.0656853914260864	1.006088137626648	1.2208863496780396	0.2147982120513916
124	OVA-C4-IPTM90-204	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1551512479782104	1.1670571565628052	1.0478187799453735	1.210468053817749	1.1952605247497559	0.1626492738723755
124	OVA-C4-IPTM90-204	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1359742879867554	1.0475677251815796	1.2581157684326172	1.145853042602539	1.092360496520996	0.2105480432510376
125	OVA-C4-IPTM90-013	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.072644829750061	1.0341278314590454	1.094802737236023	1.0670439004898071	1.0946046113967896	0.06067490577697754
125	OVA-C4-IPTM90-013	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0868449211120605	1.1576216220855713	1.0121022462844849	0.9970331788063049	1.1806228160858154	0.1835896372795105
125	OVA-C4-IPTM90-013	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0676935911178589	1.0711482763290405	0.9978136420249939	1.1325583457946777	1.0692542791366577	0.13474470376968384
125	OVA-C4-IPTM90-013	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0637445449829102	0.9335727095603943	1.165899634361267	1.1188075542449951	1.036698579788208	0.2323269248008728
126	OVA-C4-IPTM90-244	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1092585325241089	1.1099404096603394	1.1458978652954102	1.100708246231079	1.0804874897003174	0.06541037559509277
126	OVA-C4-IPTM90-244	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1239533424377441	1.210910677909851	1.0259418487548828	1.0567958354949951	1.202164888381958	0.18496882915496826
126	OVA-C4-IPTM90-244	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1184709072113037	1.1557338237762451	1.0415853261947632	1.2088165283203125	1.0677478313446045	0.16723120212554932
126	OVA-C4-IPTM90-244	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.111925721168518	0.9972109198570251	1.2283118963241577	1.1609411239624023	1.0612393617630005	0.23110097646713257
127	OVA-C4-IPTM90-406	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0957039594650269	1.089376449584961	1.1102800369262695	1.0903187990188599	1.0928401947021484	0.020903587341308594
127	OVA-C4-IPTM90-406	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.108497977256775	1.1921852827072144	1.0169689655303955	1.0194871425628662	1.205350399017334	0.18838143348693848
127	OVA-C4-IPTM90-406	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1049381494522095	1.1146199703216553	1.036665678024292	1.177250623703003	1.0912162065505981	0.14058494567871094
127	OVA-C4-IPTM90-406	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1239724159240723	1.0462005138397217	1.2293251752853394	1.143795371055603	1.0765684843063354	0.18312466144561768
128	OVA-C4-IPTM90-298	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1485280990600586	1.160991907119751	1.1327567100524902	1.1185494661331177	1.1818143129348755	0.06326484680175781
128	OVA-C4-IPTM90-298	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1413847208023071	1.2053228616714478	1.0629246234893799	1.0601449012756348	1.2371461391448975	0.1770012378692627
128	OVA-C4-IPTM90-298	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1372747421264648	1.1640323400497437	1.0336053371429443	1.2283140420913696	1.1231471300125122	0.1947087049484253
128	OVA-C4-IPTM90-298	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1190845966339111	0.9610028862953186	1.2655951976776123	1.1524502038955688	1.0972901582717896	0.3045923113822937
129	OVA-C4-IPTM90-165	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.136754035949707	1.1237813234329224	1.1653228998184204	1.0927867889404297	1.1651253700256348	0.07253611087799072
129	OVA-C4-IPTM90-165	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1243823766708374	1.2409050464630127	1.0389928817749023	1.0476540327072144	1.1699779033660889	0.20191216468811035
129	OVA-C4-IPTM90-165	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1370512247085571	1.1583290100097656	1.0690314769744873	1.204387903213501	1.1164565086364746	0.13535642623901367
129	OVA-C4-IPTM90-165	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1216756105422974	1.0230518579483032	1.2522090673446655	1.1425161361694336	1.068925142288208	0.2291572093963623
130	OVA-C4-IPTM90-442	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.104067087173462	1.0567559003829956	1.134249210357666	1.0756769180297852	1.1495866775512695	0.09283077716827393
130	OVA-C4-IPTM90-442	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1077040433883667	1.2278108596801758	1.0476012229919434	0.9854971170425415	1.1699070930480957	0.24231374263763428
130	OVA-C4-IPTM90-442	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1022369861602783	1.1272121667861938	1.002171516418457	1.180328369140625	1.0992361307144165	0.17815685272216797
130	OVA-C4-IPTM90-442	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.111748218536377	1.050384521484375	1.1939352750778198	1.1655144691467285	1.0371589660644531	0.1567763090133667
131	OVA-C4-IPTM90-203	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1466302871704102	1.1191434860229492	1.1576272249221802	1.1098308563232422	1.1999198198318481	0.09008896350860596
131	OVA-C4-IPTM90-203	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1250044107437134	1.1468555927276611	1.0956193208694458	1.0266733169555664	1.2308690547943115	0.20419573783874512
131	OVA-C4-IPTM90-203	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1366560459136963	1.1210051774978638	1.059443473815918	1.2114434242248535	1.1547318696975708	0.15199995040893555
131	OVA-C4-IPTM90-203	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1268302202224731	1.0426721572875977	1.2435643672943115	1.1428786516189575	1.0782052278518677	0.20089221000671387
132	OVA-C4-IPTM90-344	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1143324375152588	1.0741194486618042	1.1032484769821167	1.1195119619369507	1.1604501008987427	0.08633065223693848
132	OVA-C4-IPTM90-344	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1059867143630981	1.2214405536651611	1.030667781829834	0.9950739741325378	1.1767644882202148	0.2263665795326233
132	OVA-C4-IPTM90-344	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1062346696853638	1.1034224033355713	1.0203125476837158	1.1925729513168335	1.1086304187774658	0.17226040363311768
132	OVA-C4-IPTM90-344	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0810569524765015	0.954487681388855	1.2375937700271606	1.0944328308105469	1.0377132892608643	0.28310608863830566
133	OVA-C4-IPTM90-150	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1086701154708862	1.0582937002182007	1.104058861732483	1.07909095287323	1.1932374238967896	0.13494372367858887
133	OVA-C4-IPTM90-150	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0963234901428223	1.1819838285446167	1.0400506258010864	0.9699694514274597	1.193289875984192	0.22332042455673218
133	OVA-C4-IPTM90-150	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0866901874542236	1.0696622133255005	1.0315934419631958	1.1241399049758911	1.121364951133728	0.09254646301269531
133	OVA-C4-IPTM90-150	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0702731609344482	0.9371599555015564	1.2098389863967896	1.0809632539749146	1.0531305074691772	0.27267903089523315
134	OVA-C4-IPTM90-359	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0924079418182373	1.087918996810913	1.091631531715393	1.0873762369155884	1.1027050018310547	0.015328764915466309
134	OVA-C4-IPTM90-359	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0950196981430054	1.168917179107666	1.0117173194885254	1.0040056705474854	1.1954389810562134	0.19143331050872803
134	OVA-C4-IPTM90-359	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0936952829360962	1.100779414176941	1.0212091207504272	1.1595467329025269	1.0932459831237793	0.1383376121520996
134	OVA-C4-IPTM90-359	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1070122718811035	1.0405170917510986	1.2183656692504883	1.1190105676651	1.0501554012298584	0.17784857749938965
135	OVA-C4-IPTM90-050	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1127785444259644	1.0839613676071167	1.1420749425888062	1.0949488878250122	1.1301286220550537	0.05811357498168945
135	OVA-C4-IPTM90-050	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.11041259765625	1.2094249725341797	1.034328818321228	1.0097564458847046	1.1881405115127563	0.1996685266494751
135	OVA-C4-IPTM90-050	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1129636764526367	1.1330832242965698	1.0452815294265747	1.1871498823165894	1.086340069770813	0.14186835289001465
135	OVA-C4-IPTM90-050	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.096175193786621	0.9621128439903259	1.2339797019958496	1.1445235013961792	1.0440846681594849	0.2718668580055237
136	OVA-C4-IPTM90-205	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1352580785751343	1.1260756254196167	1.1739236116409302	1.117919683456421	1.1231138706207275	0.05600392818450928
136	OVA-C4-IPTM90-205	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1259396076202393	1.2222814559936523	1.0402971506118774	1.0483077764511108	1.192872166633606	0.1819843053817749
136	OVA-C4-IPTM90-205	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.127161979675293	1.1364108324050903	1.03733229637146	1.2459386587142944	1.088965654373169	0.20860636234283447
136	OVA-C4-IPTM90-205	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1448149681091309	1.097476601600647	1.2495381832122803	1.1719716787338257	1.0602734088897705	0.18926477432250977
137	OVA-C4-IPTM90-086	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0701507329940796	1.0231207609176636	1.0803450345993042	1.0737946033477783	1.1033422946929932	0.08022153377532959
137	OVA-C4-IPTM90-086	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0800387859344482	1.158286690711975	1.007676362991333	0.9803138971328735	1.1738775968551636	0.19356369972229004
137	OVA-C4-IPTM90-086	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0641298294067383	1.0605276823043823	1.0010604858398438	1.1212533712387085	1.073677897453308	0.12019288539886475
137	OVA-C4-IPTM90-086	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0598697662353516	0.9380139112472534	1.1602489948272705	1.1140555143356323	1.0271605253219604	0.2222350835800171
138	OVA-C4-IPTM90-273	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1184742450714111	1.1089767217636108	1.1090822219848633	1.1202850341796875	1.135553240776062	0.026576519012451172
138	OVA-C4-IPTM90-273	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1122488975524902	1.1787091493606567	1.0337443351745605	1.0216554403305054	1.214887022972107	0.19323158264160156
138	OVA-C4-IPTM90-273	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1138839721679688	1.1230189800262451	1.0309746265411377	1.192072868347168	1.1094692945480347	0.16109824180603027
138	OVA-C4-IPTM90-273	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0933724641799927	0.9540659189224243	1.2319400310516357	1.120753288269043	1.0667303800582886	0.2778741121292114
139	OVA-C4-IPTM90-075	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0865514278411865	1.0487672090530396	1.1084392070770264	1.0587635040283203	1.1302355527877808	0.08146834373474121
139	OVA-C4-IPTM90-075	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0935158729553223	1.1371033191680908	1.0397241115570068	1.001137614250183	1.196097731590271	0.1949601173400879
139	OVA-C4-IPTM90-075	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0892256498336792	1.0804719924926758	1.03364098072052	1.1241648197174072	1.1186245679855347	0.09052383899688721
139	OVA-C4-IPTM90-075	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0967981815338135	1.0216755867004395	1.1894630193710327	1.1205044984817505	1.0555495023727417	0.16778743267059326
140	OVA-C4-IPTM90-309	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1389095783233643	1.117240071296692	1.1316794157028198	1.1115612983703613	1.195157766342163	0.08359646797180176
140	OVA-C4-IPTM90-309	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1234432458877563	1.1993921995162964	1.0583000183105469	1.0236417055130005	1.2124390602111816	0.18879735469818115
140	OVA-C4-IPTM90-309	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1395235061645508	1.1428074836730957	1.0708917379379272	1.1957072019577026	1.1486880779266357	0.12481546401977539
140	OVA-C4-IPTM90-309	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.126587986946106	1.074689269065857	1.2441539764404297	1.1250792741775513	1.0624291896820068	0.18172478675842285
141	OVA-C4-IPTM90-277	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1523932218551636	1.0984770059585571	1.168337106704712	1.1149492263793945	1.2278097867965698	0.1293327808380127
141	OVA-C4-IPTM90-277	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1320669651031494	1.2157917022705078	1.09578275680542	1.0177204608917236	1.198973536491394	0.19807124137878418
141	OVA-C4-IPTM90-277	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1632124185562134	1.1821640729904175	1.0887929201126099	1.2306859493255615	1.1512070894241333	0.14189302921295166
141	OVA-C4-IPTM90-277	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1134928464889526	0.990543782711029	1.277193307876587	1.0967780351638794	1.0894564390182495	0.28664952516555786
