system	model	iptm	ptm	atomic_clash_count_2p4	terminal_atomic_clash_count_2p4	nonterminal_atomic_clash_count_2p4	design_involved_atomic_clash_count_2p4	severe_ca_overlap_count_2p5	effective_interface_edges	effective_edge_list	largest_component	min_chain_degree	valid_c4_network	interface_type_count	interface_type_multiplicities	interface_type_edges	interface_type_design_counts	two_interfaces_each_design_ge3	contact_residue_pairs	interface_positions	design_interface_count	design_interface_fraction	design_interface_positions	native_c74_c121_bonds	interchain_ss_bonds	mean_chain_plddt	min_chain_plddt	mean_chain_ca_rmsd_to_1ova	max_chain_ca_rmsd_to_1ova	cif_path	source_system	seed
ova_body_c4_06_ms25_r04	seed-2_sample-3	0.85	0.87	0	0	0	0	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	9,7	1	239	50	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	91.03289509560778	90.99274605667036	1.5695482334791337	1.5740318248246015	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s12/ova_body_c4_06_ms25_r04/seed-2_sample-3/ova_body_c4_06_ms25_r04_seed-2_sample-3_model.cif	ova_body_c4_06	2
ova_body_c4_06_ms25_r04	seed-2_sample-4	0.85	0.87	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	9,2,8	1	256	47	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.97920993696223	90.95502604351142	1.5601121589528506	1.5709201146949043	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s12/ova_body_c4_06_ms25_r04/seed-2_sample-4/ova_body_c4_06_ms25_r04_seed-2_sample-4_model.cif	ova_body_c4_06	2
ova_body_c4_06_ms25_r04	seed-3_sample-0	0.86	0.88	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,8,9	1	260	51	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.60760368831417	90.56165811805528	1.6229204985219632	1.6263427418669332	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s13/ova_body_c4_06_ms25_r04/seed-3_sample-0/ova_body_c4_06_ms25_r04_seed-3_sample-0_model.cif	ova_body_c4_06	3
ova_body_c4_06_ms25_r04	seed-3_sample-1	0.86	0.88	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,8,9	1	247	49	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.88938473172756	90.82943002177026	1.5596046957151402	1.5651800698982619	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s13/ova_body_c4_06_ms25_r04/seed-3_sample-1/ova_body_c4_06_ms25_r04_seed-3_sample-1_model.cif	ova_body_c4_06	3
ova_body_c4_06_ms25_r04	seed-3_sample-2	0.85	0.88	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,9	1	246	50	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.93447542190552	90.89339382784354	1.5074690786509268	1.514942238294029	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s13/ova_body_c4_06_ms25_r04/seed-3_sample-2/ova_body_c4_06_ms25_r04_seed-3_sample-2_model.cif	ova_body_c4_06	3
ova_body_c4_06_ms25_r04	seed-3_sample-3	0.86	0.88	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,8,9	1	262	51	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.72726037465229	90.68116578413415	1.5566278576322643	1.5616482021149718	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s13/ova_body_c4_06_ms25_r04/seed-3_sample-3/ova_body_c4_06_ms25_r04_seed-3_sample-3_model.cif	ova_body_c4_06	3
ova_body_c4_06_ms25_r04	seed-3_sample-4	0.86	0.88	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,9	1	248	50	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	91.34543396154216	91.30253889647173	1.5439728136811375	1.5488661904249919	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s13/ova_body_c4_06_ms25_r04/seed-3_sample-4/ova_body_c4_06_ms25_r04_seed-3_sample-4_model.cif	ova_body_c4_06	3
ova_body_c4_06_ms25_r04	seed-4_sample-0	0.85	0.87	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,9,8	1	256	48	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	91.06139898794302	91.01873061817545	1.6098431869374523	1.6196698670816674	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s14/ova_body_c4_06_ms25_r04/seed-4_sample-0/ova_body_c4_06_ms25_r04_seed-4_sample-0_model.cif	ova_body_c4_06	4
ova_body_c4_06_ms25_r04	seed-4_sample-1	0.86	0.88	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	8,8	1	249	47	13	0.6842105263157895	99,191,271,278,341,342,343,345,346,347,349,350,354	4	0	91.20098452741	91.15922287461672	1.6389164904107194	1.6424743890673155	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s14/ova_body_c4_06_ms25_r04/seed-4_sample-1/ova_body_c4_06_ms25_r04_seed-4_sample-1_model.cif	ova_body_c4_06	4
ova_body_c4_06_ms25_r04	seed-4_sample-2	0.86	0.88	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	9,7	1	242	49	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	91.33512957479053	91.30748715178336	1.5932570054605495	1.5978058720710178	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s14/ova_body_c4_06_ms25_r04/seed-4_sample-2/ova_body_c4_06_ms25_r04_seed-4_sample-2_model.cif	ova_body_c4_06	4
ova_body_c4_06_ms25_r04	seed-4_sample-3	0.86	0.88	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	9,8	1	252	49	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	91.22232514465412	91.19018126769387	1.6209441825862814	1.6351540381733727	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s14/ova_body_c4_06_ms25_r04/seed-4_sample-3/ova_body_c4_06_ms25_r04_seed-4_sample-3_model.cif	ova_body_c4_06	4
ova_body_c4_06_ms25_r04	seed-4_sample-4	0.86	0.89	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,9,8	1	262	49	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.74347155081793	90.72538860103627	1.6004979829597545	1.6035356397371885	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s14/ova_body_c4_06_ms25_r04/seed-4_sample-4/ova_body_c4_06_ms25_r04_seed-4_sample-4_model.cif	ova_body_c4_06	4
ova_body_c4_06_ms25_r04	seed-5_sample-0	0.85	0.87	0	0	0	0	0	4	A-B,A-C,B-D,C-D	4	2	1	2	2,2	A-B,C-D|A-C,B-D	9,7	1	244	47	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.68145079439785	90.6179535030701	1.5190266042495115	1.5248410471916383	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s15/ova_body_c4_06_ms25_r04/seed-5_sample-0/ova_body_c4_06_ms25_r04_seed-5_sample-0_model.cif	ova_body_c4_06	5
ova_body_c4_06_ms25_r04	seed-5_sample-1	0.84	0.87	0	0	0	0	0	4	A-B,A-C,B-D,C-D	4	2	1	2	2,2	A-B,C-D|A-C,B-D	9,7	1	229	48	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.42612690752652	90.38598436148055	1.3249466941874097	1.3301435105037824	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s15/ova_body_c4_06_ms25_r04/seed-5_sample-1/ova_body_c4_06_ms25_r04_seed-5_sample-1_model.cif	ova_body_c4_06	5
ova_body_c4_06_ms25_r04	seed-5_sample-2	0.86	0.88	0	0	0	0	0	4	A-B,A-C,B-D,C-D	4	2	1	2	2,2	A-B,C-D|A-C,B-D	9,8	1	253	48	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.40255836378107	90.36080316929002	1.5508143630098767	1.5520918958061705	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s15/ova_body_c4_06_ms25_r04/seed-5_sample-2/ova_body_c4_06_ms25_r04_seed-5_sample-2_model.cif	ova_body_c4_06	5
ova_body_c4_06_ms25_r04	seed-5_sample-3	0.84	0.86	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	9,8,2	1	274	53	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.27992228275754	90.23655449664655	1.6080410093669326	1.6128733266363882	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s15/ova_body_c4_06_ms25_r04/seed-5_sample-3/ova_body_c4_06_ms25_r04_seed-5_sample-3_model.cif	ova_body_c4_06	5
ova_body_c4_06_ms25_r04	seed-5_sample-4	0.83	0.86	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	9,7,3	1	255	47	14	0.7368421052631579	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	90.35408024466717	90.29295332320613	1.5563375568553437	1.5601804489380835	/root/400083/ova_p3_tetramer_design/experiments/e290_e289_top4_af3_multiseed/out_s15/ova_body_c4_06_ms25_r04/seed-5_sample-4/ova_body_c4_06_ms25_r04_seed-5_sample-4_model.cif	ova_body_c4_06	5
