candidate	model_a	model_b	best_chain_permutation_contact_jaccard
ova_body_c4_073_ms	seed-2_sample-4	seed-5_sample-0	0.9147286821705426
ova_body_c4_073_ms	seed-2_sample-4	seed-5_sample-1	0.8764044943820225
ova_body_c4_073_ms	seed-2_sample-4	seed-5_sample-2	0.8981132075471698
ova_body_c4_073_ms	seed-2_sample-4	seed-5_sample-3	0.8637992831541219
ova_body_c4_073_ms	seed-2_sample-4	seed-5_sample-4	0.8745519713261649
ova_body_c4_073_ms	seed-3_sample-0	seed-3_sample-1	0.9245283018867925
ova_body_c4_073_ms	seed-3_sample-0	seed-3_sample-2	0.9166666666666666
ova_body_c4_073_ms	seed-3_sample-0	seed-3_sample-3	0.9172932330827067
ova_body_c4_073_ms	seed-3_sample-0	seed-3_sample-4	0.9135338345864662
ova_body_c4_073_ms	seed-3_sample-0	seed-4_sample-0	0.8576642335766423
ova_body_c4_073_ms	seed-3_sample-0	seed-4_sample-1	0.9425287356321839
ova_body_c4_073_ms	seed-3_sample-0	seed-4_sample-2	0.8466898954703833
ova_body_c4_073_ms	seed-3_sample-0	seed-4_sample-3	0.9022556390977443
ova_body_c4_073_ms	seed-3_sample-0	seed-4_sample-4	0.8642857142857143
ova_body_c4_073_ms	seed-3_sample-0	seed-5_sample-0	0.8863636363636364
ova_body_c4_073_ms	seed-3_sample-0	seed-5_sample-1	0.9348659003831418
ova_body_c4_073_ms	seed-3_sample-0	seed-5_sample-2	0.8917910447761194
ova_body_c4_073_ms	seed-3_sample-0	seed-5_sample-3	0.8647686832740213
ova_body_c4_073_ms	seed-3_sample-0	seed-5_sample-4	0.8888888888888888
ova_body_c4_073_ms	seed-3_sample-1	seed-3_sample-2	0.9015151515151515
ova_body_c4_073_ms	seed-3_sample-1	seed-3_sample-3	0.9166666666666666
ova_body_c4_073_ms	seed-3_sample-1	seed-3_sample-4	0.9056603773584906
ova_body_c4_073_ms	seed-3_sample-1	seed-4_sample-0	0.8913857677902621
ova_body_c4_073_ms	seed-3_sample-1	seed-4_sample-1	0.9125475285171103
ova_body_c4_073_ms	seed-3_sample-1	seed-4_sample-2	0.852112676056338
ova_body_c4_073_ms	seed-3_sample-1	seed-4_sample-3	0.908745247148289
ova_body_c4_073_ms	seed-3_sample-1	seed-4_sample-4	0.8905109489051095
ova_body_c4_073_ms	seed-3_sample-1	seed-5_sample-0	0.9073359073359073
ova_body_c4_073_ms	seed-3_sample-1	seed-5_sample-1	0.8977272727272727
ova_body_c4_073_ms	seed-3_sample-1	seed-5_sample-2	0.8492647058823529
ova_body_c4_073_ms	seed-3_sample-1	seed-5_sample-3	0.8309859154929577
ova_body_c4_073_ms	seed-3_sample-1	seed-5_sample-4	0.9087591240875912
ova_body_c4_073_ms	seed-3_sample-2	seed-3_sample-3	0.9233716475095786
ova_body_c4_073_ms	seed-3_sample-2	seed-3_sample-4	0.8905660377358491
ova_body_c4_073_ms	seed-3_sample-2	seed-4_sample-0	0.8905660377358491
ova_body_c4_073_ms	seed-3_sample-2	seed-4_sample-1	0.9416342412451362
ova_body_c4_073_ms	seed-3_sample-2	seed-4_sample-2	0.851063829787234
ova_body_c4_073_ms	seed-3_sample-2	seed-4_sample-3	0.8863636363636364
ova_body_c4_073_ms	seed-3_sample-2	seed-4_sample-4	0.8897058823529411
ova_body_c4_073_ms	seed-3_sample-2	seed-5_sample-0	0.8702290076335878
ova_body_c4_073_ms	seed-3_sample-2	seed-5_sample-1	0.8754716981132076
ova_body_c4_073_ms	seed-3_sample-2	seed-5_sample-2	0.9045801526717557
ova_body_c4_073_ms	seed-3_sample-2	seed-5_sample-3	0.8695652173913043
ova_body_c4_073_ms	seed-3_sample-2	seed-5_sample-4	0.8469750889679716
ova_body_c4_073_ms	seed-3_sample-3	seed-3_sample-4	0.9274809160305344
ova_body_c4_073_ms	seed-3_sample-3	seed-4_sample-0	0.8703703703703703
ova_body_c4_073_ms	seed-3_sample-3	seed-4_sample-1	0.9420849420849421
ova_body_c4_073_ms	seed-3_sample-3	seed-4_sample-2	0.8200692041522492
ova_body_c4_073_ms	seed-3_sample-3	seed-4_sample-3	0.916030534351145
ova_body_c4_073_ms	seed-3_sample-3	seed-4_sample-4	0.8434163701067615
ova_body_c4_073_ms	seed-3_sample-3	seed-5_sample-0	0.9221789883268483
ova_body_c4_073_ms	seed-3_sample-3	seed-5_sample-1	0.8905660377358491
ova_body_c4_073_ms	seed-3_sample-3	seed-5_sample-2	0.9125475285171103
ova_body_c4_073_ms	seed-3_sample-3	seed-5_sample-3	0.8309859154929577
ova_body_c4_073_ms	seed-3_sample-3	seed-5_sample-4	0.8812949640287769
ova_body_c4_073_ms	seed-3_sample-4	seed-4_sample-0	0.8805970149253731
ova_body_c4_073_ms	seed-3_sample-4	seed-4_sample-1	0.9307692307692308
ova_body_c4_073_ms	seed-3_sample-4	seed-4_sample-2	0.8485915492957746
ova_body_c4_073_ms	seed-3_sample-4	seed-4_sample-3	0.9049429657794676
ova_body_c4_073_ms	seed-3_sample-4	seed-4_sample-4	0.8333333333333334
ova_body_c4_073_ms	seed-3_sample-4	seed-5_sample-0	0.8961538461538462
ova_body_c4_073_ms	seed-3_sample-4	seed-5_sample-1	0.8796992481203008
ova_body_c4_073_ms	seed-3_sample-4	seed-5_sample-2	0.908745247148289
ova_body_c4_073_ms	seed-3_sample-4	seed-5_sample-3	0.833922261484099
ova_body_c4_073_ms	seed-3_sample-4	seed-5_sample-4	0.8776978417266187
ova_body_c4_073_ms	seed-4_sample-0	seed-4_sample-1	0.8731343283582089
ova_body_c4_073_ms	seed-4_sample-0	seed-4_sample-2	0.9090909090909091
ova_body_c4_073_ms	seed-4_sample-0	seed-4_sample-3	0.862453531598513
ova_body_c4_073_ms	seed-4_sample-0	seed-4_sample-4	0.8868613138686131
ova_body_c4_073_ms	seed-4_sample-0	seed-5_sample-0	0.8603773584905661
ova_body_c4_073_ms	seed-4_sample-0	seed-5_sample-1	0.8382352941176471
ova_body_c4_073_ms	seed-4_sample-0	seed-5_sample-2	0.8455882352941176
ova_body_c4_073_ms	seed-4_sample-0	seed-5_sample-3	0.8083623693379791
ova_body_c4_073_ms	seed-4_sample-0	seed-5_sample-4	0.8380281690140845
ova_body_c4_073_ms	seed-4_sample-1	seed-4_sample-2	0.8415492957746479
ova_body_c4_073_ms	seed-4_sample-1	seed-4_sample-3	0.9118773946360154
ova_body_c4_073_ms	seed-4_sample-1	seed-4_sample-4	0.8659420289855072
ova_body_c4_073_ms	seed-4_sample-1	seed-5_sample-0	0.9031007751937985
ova_body_c4_073_ms	seed-4_sample-1	seed-5_sample-1	0.8863636363636364
ova_body_c4_073_ms	seed-4_sample-1	seed-5_sample-2	0.8867924528301887
ova_body_c4_073_ms	seed-4_sample-1	seed-5_sample-3	0.8597122302158273
ova_body_c4_073_ms	seed-4_sample-1	seed-5_sample-4	0.8772563176895307
ova_body_c4_073_ms	seed-4_sample-2	seed-4_sample-3	0.8125
ova_body_c4_073_ms	seed-4_sample-2	seed-4_sample-4	0.9145907473309609
ova_body_c4_073_ms	seed-4_sample-2	seed-5_sample-0	0.8035087719298246
