system	model	iptm	ptm	atomic_clash_count_2p4	severe_ca_overlap_count_2p5	effective_interface_edges	effective_edge_list	largest_component	min_chain_degree	valid_c4_network	interface_type_count	interface_type_multiplicities	interface_type_edges	interface_type_design_counts	two_interfaces_each_design_ge3	contact_residue_pairs	interface_positions	design_interface_count	design_interface_fraction	design_interface_positions	native_c74_c121_bonds	interchain_ss_bonds	mean_chain_plddt	min_chain_plddt	mean_chain_ca_rmsd_to_1ova	max_chain_ca_rmsd_to_1ova	cif_path
ova_body_c4_113	seed-1_sample-0	0.48	0.6	16	0	4	A-B,A-C,B-D,C-D	4	2	1	2	2,2	A-B,C-D|A-C,B-D	3,9	1	212	47	14	0.7	96,182,191,271,276,278,341,342,343,345,346,347,350,354	4	0	87.53560879811104	87.43971500495554	1.5583918003137576	1.5660361785887476	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_113/seed-1_sample-0/ova_body_c4_113_seed-1_sample-0_model.cif
ova_body_c4_113	seed-1_sample-1	0.51	0.62	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	3,8,8	1	245	50	15	0.75	96,182,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	87.68919037537253	87.56012949177638	1.519715879998388	1.5267189593252464	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_113/seed-1_sample-1/ova_body_c4_113_seed-1_sample-1_model.cif
ova_body_c4_113	seed-1_sample-2	0.48	0.59	12	0	5	A-B,A-C,B-C,B-D,C-D	4	2	1	3	2,2,1	A-B,C-D|A-C,B-D|B-C	3,10,7	1	226	45	15	0.75	96,182,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	87.81001294091575	87.6829792971438	1.5499427399281316	1.5565937280310138	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_113/seed-1_sample-2/ova_body_c4_113_seed-1_sample-2_model.cif
ova_body_c4_113	seed-1_sample-3	0.52	0.63	7	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	3,9,7	1	217	46	15	0.75	96,182,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	87.9222798001581	87.83642488193018	1.546505086713056	1.554746435337236	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_113/seed-1_sample-3/ova_body_c4_113_seed-1_sample-3_model.cif
ova_body_c4_113	seed-1_sample-4	0.51	0.62	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	4,7,7	1	232	50	15	0.75	96,182,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	87.64714374690476	87.58751303914914	1.6003354116541497	1.6076002587432725	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_113/seed-1_sample-4/ova_body_c4_113_seed-1_sample-4_model.cif
ova_body_c4_121	seed-1_sample-0	0.82	0.86	2	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,7	1	212	44	13	0.7222222222222222	182,191,271,278,336,341,342,345,346,347,349,350,354	4	0	90.14804398581154	90.08023328237583	1.5533856791643044	1.5611821815018663	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_121/seed-1_sample-0/ova_body_c4_121_seed-1_sample-0_model.cif
ova_body_c4_121	seed-1_sample-1	0.83	0.86	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	8,7	1	213	44	13	0.7222222222222222	182,191,271,278,336,341,342,345,346,347,349,350,354	4	0	90.28669038831879	90.21735740819743	1.531953753623177	1.5401569745215804	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_121/seed-1_sample-1/ova_body_c4_121_seed-1_sample-1_model.cif
ova_body_c4_121	seed-1_sample-2	0.83	0.86	4	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,8	1	222	42	14	0.7777777777777778	182,191,271,276,278,336,341,342,345,346,347,349,350,354	4	0	90.25175522028474	90.17598447651443	1.5798112408746532	1.5900410787319408	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_121/seed-1_sample-2/ova_body_c4_121_seed-1_sample-2_model.cif
ova_body_c4_121	seed-1_sample-3	0.83	0.86	3	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	8,7	1	232	47	13	0.7222222222222222	182,191,271,278,336,341,342,345,346,347,349,350,354	4	0	90.21696242396696	90.15411909627173	1.5875224397382757	1.5921883297440287	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_121/seed-1_sample-3/ova_body_c4_121_seed-1_sample-3_model.cif
ova_body_c4_121	seed-1_sample-4	0.83	0.86	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,7	1	214	45	13	0.7222222222222222	182,191,271,278,336,341,342,345,346,347,349,350,354	4	0	90.29490283116158	90.23772014360972	1.5862725845843308	1.5946936888286565	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_121/seed-1_sample-4/ova_body_c4_121_seed-1_sample-4_model.cif
ova_body_c4_17	seed-1_sample-0	0.29	0.45	26	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	13,2	0	392	77	14	0.8235294117647058	89,93,96,186,237,271,278,341,342,345,346,347,349,350	4	0	83.6309974823591	83.47266844517209	1.5577627805273404	1.564188569848051	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_17/seed-1_sample-0/ova_body_c4_17_seed-1_sample-0_model.cif
ova_body_c4_17	seed-1_sample-1	0.31	0.47	8	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	13,5	1	469	90	15	0.8823529411764706	89,93,96,186,191,237,271,278,285,341,345,346,347,349,350	4	0	83.4765350312149	83.32002583439485	1.5818022709212567	1.5852963731009944	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_17/seed-1_sample-1/ova_body_c4_17_seed-1_sample-1_model.cif
ova_body_c4_17	seed-1_sample-2	0.42	0.55	27	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	14,3,5	1	440	88	15	0.8823529411764706	89,93,96,186,191,237,271,278,341,342,345,346,347,349,350	4	0	84.18711124430048	84.04059577111754	1.5347214419285706	1.5438947271682828	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_17/seed-1_sample-2/ova_body_c4_17_seed-1_sample-2_model.cif
ova_body_c4_17	seed-1_sample-3	0.31	0.46	8	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	14,4	1	394	78	16	0.9411764705882353	89,93,96,186,191,237,271,278,285,341,342,345,346,347,349,350	4	0	83.38531085246585	83.23955960841994	1.5151073402254873	1.5202831341590037	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_17/seed-1_sample-3/ova_body_c4_17_seed-1_sample-3_model.cif
ova_body_c4_17	seed-1_sample-4	0.31	0.47	5	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	13,4	1	471	88	15	0.8823529411764706	89,93,96,186,191,237,271,278,285,341,345,346,347,349,350	4	0	83.53485096550976	83.40665807378107	1.5468929313945725	1.5580333809970222	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_17/seed-1_sample-4/ova_body_c4_17_seed-1_sample-4_model.cif
ova_body_c4_25	seed-1_sample-0	0.82	0.85	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	216	46	12	0.7058823529411765	191,271,276,278,341,342,345,346,347,349,350,354	4	0	90.42132120181859	90.36238341257362	1.6040694399463404	1.6099138370442396	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_25/seed-1_sample-0/ova_body_c4_25_seed-1_sample-0_model.cif
ova_body_c4_25	seed-1_sample-1	0.81	0.85	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	225	45	12	0.7058823529411765	191,271,276,278,341,342,345,346,347,349,350,354	4	0	90.118471637291	90.07137326255364	1.5454570356115085	1.556682237071654	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_25/seed-1_sample-1/ova_body_c4_25_seed-1_sample-1_model.cif
ova_body_c4_25	seed-1_sample-2	0.82	0.85	4	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	238	49	12	0.7058823529411765	191,271,276,278,341,342,345,346,347,349,350,354	4	0	90.5902915149155	90.53974100221625	1.5950709691142757	1.603805845539291	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_25/seed-1_sample-2/ova_body_c4_25_seed-1_sample-2_model.cif
ova_body_c4_25	seed-1_sample-3	0.82	0.85	12	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	6,8	1	240	45	11	0.6470588235294118	191,271,278,341,342,345,346,347,349,350,354	4	0	90.40868520242563	90.35637302102202	1.6396884960665024	1.6449639918217704	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_25/seed-1_sample-3/ova_body_c4_25_seed-1_sample-3_model.cif
ova_body_c4_25	seed-1_sample-4	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,7	1	250	49	11	0.6470588235294118	191,271,278,341,342,345,346,347,349,350,354	4	0	90.45273964886839	90.40189109565063	1.6032574164759072	1.609258520817109	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_25/seed-1_sample-4/ova_body_c4_25_seed-1_sample-4_model.cif
ova_body_c4_33	seed-1_sample-0	0.35	0.5	1	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	5,10	1	327	75	13	0.8666666666666667	89,93,96,191,271,278,285,341,345,346,347,349,350	4	0	86.07974100112915	85.93634728940657	1.6071175940238227	1.6118718673095778	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_33/seed-1_sample-0/ova_body_c4_33_seed-1_sample-0_model.cif
ova_body_c4_33	seed-1_sample-1	0.39	0.53	2	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	6,10	1	343	74	14	0.9333333333333333	89,93,96,191,271,278,285,341,342,345,346,347,349,350	4	0	86.56527196310962	86.41901537050238	1.6226656532660733	1.6235221054950644	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_33/seed-1_sample-1/ova_body_c4_33_seed-1_sample-1_model.cif
ova_body_c4_33	seed-1_sample-2	0.4	0.53	16	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	6,2,11	1	422	90	13	0.8666666666666667	89,93,96,191,271,278,341,342,345,346,347,349,350	4	0	86.57189762036418	86.40165782592457	1.6421487007594844	1.6514427177551396	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_33/seed-1_sample-2/ova_body_c4_33_seed-1_sample-2_model.cif
ova_body_c4_33	seed-1_sample-3	0.35	0.5	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	8,2,8	1	456	88	12	0.8	89,93,96,191,278,285,341,342,346,347,349,350	4	0	85.19852975489562	85.04834195863397	1.6135696893799558	1.622293457044702	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_33/seed-1_sample-3/ova_body_c4_33_seed-1_sample-3_model.cif
ova_body_c4_33	seed-1_sample-4	0.37	0.51	3	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	5,9	1	338	71	12	0.8	89,93,96,191,271,278,341,342,346,347,349,350	4	0	86.44222798619245	86.2983936349345	1.679795485431166	1.6844197967645518	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_33/seed-1_sample-4/ova_body_c4_33_seed-1_sample-4_model.cif
ova_body_c4_41	seed-1_sample-0	0.82	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	5,2,8	1	218	47	13	0.7647058823529411	99,191,271,276,278,340,341,342,345,346,347,350,354	4	0	89.75193001198645	89.71251292055753	1.6223447965089135	1.6268862316477175	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_41/seed-1_sample-0/ova_body_c4_41_seed-1_sample-0_model.cif
ova_body_c4_41	seed-1_sample-1	0.82	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	7,4,8	1	247	50	13	0.7647058823529411	99,191,271,276,278,340,341,342,345,346,347,350,354	4	0	89.61707251306643	89.54658014169011	1.6471630182862573	1.655671151742391	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_41/seed-1_sample-1/ova_body_c4_41_seed-1_sample-1_model.cif
ova_body_c4_41	seed-1_sample-2	0.81	0.85	65	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	6,3,8	1	251	50	13	0.7647058823529411	99,191,271,276,278,340,341,342,345,346,347,350,354	4	0	89.82890541689383	89.76626950595045	1.6150314341467131	1.6195536174946414	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_41/seed-1_sample-2/ova_body_c4_41_seed-1_sample-2_model.cif
ova_body_c4_41	seed-1_sample-3	0.8	0.84	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	2,8	0	203	41	11	0.6470588235294118	99,191,271,278,340,341,342,345,346,347,354	4	0	89.65773964422354	89.58829017994935	1.6244631277661852	1.626695885940793	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_41/seed-1_sample-3/ova_body_c4_41_seed-1_sample-3_model.cif
ova_body_c4_41	seed-1_sample-4	0.81	0.84	3	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	5,3,8	1	227	49	13	0.7647058823529411	99,191,271,276,278,340,341,342,345,346,347,350,354	4	0	90.04165152564568	89.96725399630057	1.6362120521016592	1.6405023466450805	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_41/seed-1_sample-4/ova_body_c4_41_seed-1_sample-4_model.cif
ova_body_c4_49	seed-1_sample-0	0.3	0.46	11	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	3,7,6	1	219	49	11	0.7333333333333333	191,271,276,278,341,342,345,346,347,350,354	4	0	86.16534972067325	86.05870467269976	1.632139596767112	1.6520666851812673	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_49/seed-1_sample-0/ova_body_c4_49_seed-1_sample-0_model.cif
ova_body_c4_49	seed-1_sample-1	0.32	0.48	14	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	3,6,7	1	284	56	12	0.8	155,191,271,276,278,341,342,345,346,347,350,354	4	0	85.87656738103362	85.74691712176862	1.663336707603985	1.6749048110886073	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_49/seed-1_sample-1/ova_body_c4_49_seed-1_sample-1_model.cif
ova_body_c4_49	seed-1_sample-2	0.26	0.43	2	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	3,7,5	1	272	52	12	0.8	191,271,276,278,341,342,345,346,347,349,350,354	4	0	85.780919670441	85.68137293899615	1.6502903931913073	1.6579060997569457	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_49/seed-1_sample-2/ova_body_c4_49_seed-1_sample-2_model.cif
ova_body_c4_49	seed-1_sample-3	0.26	0.43	6	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	8,4,3	1	331	56	12	0.8	191,271,276,278,285,341,342,345,346,347,349,350	4	0	85.8525453305615	85.71937808101042	1.8452843983866574	1.8537091940876722	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_49/seed-1_sample-3/ova_body_c4_49_seed-1_sample-3_model.cif
ova_body_c4_49	seed-1_sample-4	0.35	0.5	6	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	3,6,7	1	269	60	13	0.8666666666666667	155,191,271,276,278,285,341,342,345,346,347,350,354	4	0	85.96390548024152	85.8561657228618	1.6922777944319518	1.6994778383250475	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_49/seed-1_sample-4/ova_body_c4_49_seed-1_sample-4_model.cif
ova_body_c4_57	seed-1_sample-0	0.37	0.51	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	8,5,9	1	258	55	15	0.8823529411764706	99,155,191,271,276,278,285,340,341,342,345,346,347,350,354	4	0	85.92778499138788	85.80248709169695	1.5979709279137806	1.6056805651253176	experiments/e158_c4_iptm90_joint_surrogate_af3_seed1/out_s0/ova_body_c4_57/seed-1_sample-0/ova_body_c4_57_seed-1_sample-0_model.cif
