candidate	model_a	model_b	best_chain_permutation_contact_jaccard
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-1_sample-1	0.9058823529411765
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-1_sample-2	0.8918918918918919
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-1_sample-3	0.8897338403041825
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-1_sample-4	0.8415094339622642
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-2_sample-0	0.8984375
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-2_sample-1	0.8651685393258427
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-2_sample-2	0.8884615384615384
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-2_sample-3	0.8659003831417624
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-2_sample-4	0.8461538461538461
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-3_sample-0	0.861003861003861
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-3_sample-1	0.9007936507936508
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-3_sample-2	0.8045112781954887
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-3_sample-3	0.8798449612403101
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-3_sample-4	0.90234375
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-4_sample-0	0.8984375
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-4_sample-1	0.888030888030888
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-4_sample-2	0.8363636363636363
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-4_sample-3	0.7747440273037542
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-4_sample-4	0.8432835820895522
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-5_sample-0	0.8932806324110671
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-5_sample-1	0.9087301587301587
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-5_sample-2	0.8928571428571429
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-5_sample-3	0.8432835820895522
OVA-C4-IPTM80-20A	seed-1_sample-0	seed-5_sample-4	0.8438661710037175
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-1_sample-2	0.9384615384615385
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-1_sample-3	0.9210526315789473
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-1_sample-4	0.8731343283582089
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-2_sample-0	0.937984496124031
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-2_sample-1	0.8823529411764706
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-2_sample-2	0.9348659003831418
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-2_sample-3	0.9195402298850575
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-2_sample-4	0.8700361010830325
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-3_sample-0	0.9076923076923077
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-3_sample-1	0.9108527131782945
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-3_sample-2	0.8029197080291971
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-3_sample-3	0.8973384030418251
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-3_sample-4	0.8834586466165414
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-4_sample-0	0.937984496124031
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-4_sample-1	0.9198473282442748
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-4_sample-2	0.8210526315789474
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-4_sample-3	0.8413793103448276
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-4_sample-4	0.9097744360902256
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-5_sample-0	0.8816793893129771
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-5_sample-1	0.9038461538461539
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-5_sample-2	0.8957528957528957
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-5_sample-3	0.8884758364312267
OVA-C4-IPTM80-20A	seed-1_sample-1	seed-5_sample-4	0.9029850746268657
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-1_sample-3	0.9074074074074074
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-1_sample-4	0.8602941176470589
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-2_sample-0	0.984251968503937
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-2_sample-1	0.8970588235294118
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-2_sample-2	0.935361216730038
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-2_sample-3	0.9201520912547528
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-2_sample-4	0.8776978417266187
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-3_sample-0	0.9083969465648855
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-3_sample-1	0.9490196078431372
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-3_sample-2	0.8043478260869565
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-3_sample-3	0.9571984435797666
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-3_sample-4	0.9274809160305344
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-4_sample-0	0.984251968503937
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-4_sample-1	0.9351145038167938
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-4_sample-2	0.8350877192982457
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-4_sample-3	0.8424657534246576
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-4_sample-4	0.8823529411764706
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-5_sample-0	0.918918918918919
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-5_sample-1	0.9045801526717557
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-5_sample-2	0.9488188976377953
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-5_sample-3	0.9176029962546817
OVA-C4-IPTM80-20A	seed-1_sample-2	seed-5_sample-4	0.917910447761194
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-1_sample-4	0.8586956521739131
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-2_sample-0	0.9210526315789473
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-2_sample-1	0.8678571428571429
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-2_sample-2	0.9325842696629213
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-2_sample-3	0.8892988929889298
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-2_sample-4	0.8432055749128919
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-3_sample-0	0.898876404494382
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-3_sample-1	0.8736059479553904
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-3_sample-2	0.843065693430657
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-3_sample-3	0.8681318681318682
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-3_sample-4	0.8823529411764706
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-4_sample-0	0.9210526315789473
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-4_sample-1	0.9323308270676691
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-4_sample-2	0.8213058419243986
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-4_sample-3	0.8288590604026845
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-4_sample-4	0.9080882352941176
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-5_sample-0	0.8666666666666667
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-5_sample-1	0.8951310861423221
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-5_sample-2	0.8661710037174721
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-5_sample-3	0.8602150537634409
OVA-C4-IPTM80-20A	seed-1_sample-3	seed-5_sample-4	0.8808664259927798
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-2_sample-0	0.8523985239852399
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-2_sample-1	0.8422939068100358
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-2_sample-2	0.8639705882352942
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-2_sample-3	0.8560885608856088
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-2_sample-4	0.8309859154929577
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-3_sample-0	0.8863636363636364
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-3_sample-1	0.8679245283018868
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-3_sample-2	0.8646616541353384
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-3_sample-3	0.8694029850746269
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-3_sample-4	0.8424908424908425
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-4_sample-0	0.8523985239852399
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-4_sample-1	0.8913857677902621
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-4_sample-2	0.8027681660899654
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-4_sample-3	0.8356164383561644
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-4_sample-4	0.895910780669145
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-5_sample-0	0.8893129770992366
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-5_sample-1	0.8825757575757576
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-5_sample-2	0.8533834586466166
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-5_sample-3	0.8149466192170819
OVA-C4-IPTM80-20A	seed-1_sample-4	seed-5_sample-4	0.8823529411764706
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-2_sample-1	0.9104477611940298
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-2_sample-2	0.9498069498069498
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-2_sample-3	0.9343629343629344
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-2_sample-4	0.8768115942028986
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-3_sample-0	0.8931297709923665
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-3_sample-1	0.9333333333333333
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-3_sample-2	0.8161764705882353
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-3_sample-3	0.9416342412451362
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-3_sample-4	0.9122137404580153
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-4_sample-0	1.0
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-4_sample-1	0.9496124031007752
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-4_sample-2	0.8469750889679716
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-4_sample-3	0.8287671232876712
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-4_sample-4	0.8955223880597015
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-5_sample-0	0.9333333333333333
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-5_sample-1	0.9111969111969112
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-5_sample-2	0.9407114624505929
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-5_sample-3	0.9315589353612167
OVA-C4-IPTM80-20A	seed-2_sample-0	seed-5_sample-4	0.9029850746268657
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-2_sample-2	0.9148148148148149
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-2_sample-3	0.8860294117647058
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-2_sample-4	0.9064748201438849
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-3_sample-0	0.8676470588235294
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-3_sample-1	0.8566176470588235
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-3_sample-2	0.8333333333333334
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-3_sample-3	0.864963503649635
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-3_sample-4	0.8321428571428572
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-4_sample-0	0.9104477611940298
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-4_sample-1	0.9003690036900369
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-4_sample-2	0.8
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-4_sample-3	0.8079470198675497
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-4_sample-4	0.8840579710144928
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-5_sample-0	0.8703703703703703
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-5_sample-1	0.898876404494382
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-5_sample-2	0.8698884758364313
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-5_sample-3	0.8978102189781022
OVA-C4-IPTM80-20A	seed-2_sample-1	seed-5_sample-4	0.8709677419354839
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-2_sample-3	0.9166666666666666
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-2_sample-4	0.894927536231884
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-3_sample-0	0.9049429657794676
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-3_sample-1	0.8863636363636364
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-3_sample-2	0.8278388278388278
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-3_sample-3	0.8947368421052632
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-3_sample-4	0.8671586715867159
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-4_sample-0	0.9498069498069498
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-4_sample-1	0.9613899613899614
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-4_sample-2	0.8068965517241379
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-4_sample-3	0.8395904436860068
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-4_sample-4	0.9070631970260223
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-5_sample-0	0.8863636363636364
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-5_sample-1	0.953125
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-5_sample-2	0.8931297709923665
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-5_sample-3	0.8860294117647058
OVA-C4-IPTM80-20A	seed-2_sample-2	seed-5_sample-4	0.9074074074074074
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-2_sample-4	0.8602150537634409
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-3_sample-0	0.8614232209737828
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-3_sample-1	0.9073359073359073
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-3_sample-2	0.8198529411764706
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-3_sample-3	0.9157088122605364
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-3_sample-4	0.8801498127340824
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-4_sample-0	0.9343629343629344
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-4_sample-1	0.9459459459459459
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-4_sample-2	0.8439716312056738
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-4_sample-3	0.825938566552901
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-4_sample-4	0.8992537313432836
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-5_sample-0	0.9
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-5_sample-1	0.9076923076923077
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-5_sample-2	0.937007874015748
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-5_sample-3	0.9135338345864662
OVA-C4-IPTM80-20A	seed-2_sample-3	seed-5_sample-4	0.9429657794676806
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-3_sample-0	0.855595667870036
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-3_sample-1	0.8381294964028777
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-3_sample-2	0.7839721254355401
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-3_sample-3	0.8464285714285714
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-3_sample-4	0.8404255319148937
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-4_sample-0	0.8768115942028986
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-4_sample-1	0.8741007194244604
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-4_sample-2	0.79
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-4_sample-3	0.7980456026058632
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-4_sample-4	0.8586572438162544
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-5_sample-0	0.8447653429602888
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-5_sample-1	0.8929889298892989
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-5_sample-2	0.850909090909091
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-5_sample-3	0.8853046594982079
OVA-C4-IPTM80-20A	seed-2_sample-4	seed-5_sample-4	0.8591549295774648
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-3_sample-1	0.8593155893536122
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-3_sample-2	0.8014705882352942
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-3_sample-3	0.8679245283018868
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-3_sample-4	0.8407407407407408
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-4_sample-0	0.8931297709923665
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-4_sample-1	0.9118773946360154
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-4_sample-2	0.757679180887372
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-4_sample-3	0.815068493150685
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-4_sample-4	0.8666666666666667
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-5_sample-0	0.8522727272727273
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-5_sample-1	0.9031007751937985
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-5_sample-2	0.8730769230769231
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-5_sample-3	0.8394160583941606
OVA-C4-IPTM80-20A	seed-3_sample-0	seed-5_sample-4	0.8810408921933085
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-3_sample-2	0.8377358490566038
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-3_sample-3	0.968
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-3_sample-4	0.9603174603174603
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-4_sample-0	0.9333333333333333
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-4_sample-1	0.915057915057915
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-4_sample-2	0.8754578754578755
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-4_sample-3	0.8556338028169014
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-4_sample-4	0.8977272727272727
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-5_sample-0	0.9362549800796812
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-5_sample-1	0.8841698841698842
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-5_sample-2	0.9282868525896414
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-5_sample-3	0.8764044943820225
OVA-C4-IPTM80-20A	seed-3_sample-1	seed-5_sample-4	0.9198473282442748
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-3_sample-3	0.825925925925926
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-3_sample-4	0.8131868131868132
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-4_sample-0	0.8161764705882353
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-4_sample-1	0.8614232209737828
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-4_sample-2	0.7874564459930313
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-4_sample-3	0.7718120805369127
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-4_sample-4	0.8455882352941176
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-5_sample-0	0.8377358490566038
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-5_sample-1	0.8452830188679246
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-5_sample-2	0.8029739776951673
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-5_sample-3	0.7801418439716312
OVA-C4-IPTM80-20A	seed-3_sample-2	seed-5_sample-4	0.8194945848375451
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-3_sample-4	0.9455252918287937
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-4_sample-0	0.9416342412451362
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-4_sample-1	0.9233716475095786
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-4_sample-2	0.8633093525179856
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-4_sample-3	0.8316151202749141
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-4_sample-4	0.8777777777777778
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-5_sample-0	0.937007874015748
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-5_sample-1	0.89272030651341
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-5_sample-2	0.9367588932806324
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-5_sample-3	0.8847583643122676
OVA-C4-IPTM80-20A	seed-3_sample-3	seed-5_sample-4	0.9207547169811321
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-4_sample-0	0.9122137404580153
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-4_sample-1	0.8947368421052632
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-4_sample-2	0.8909090909090909
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-4_sample-3	0.825938566552901
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-4_sample-4	0.8644688644688645
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-5_sample-0	0.9147286821705426
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-5_sample-1	0.8646616541353384
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-5_sample-2	0.9069767441860465
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-5_sample-3	0.850909090909091
OVA-C4-IPTM80-20A	seed-3_sample-4	seed-5_sample-4	0.8925925925925926
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-4_sample-1	0.9496124031007752
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-4_sample-2	0.8469750889679716
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-4_sample-3	0.8287671232876712
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-4_sample-4	0.8955223880597015
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-5_sample-0	0.9333333333333333
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-5_sample-1	0.9111969111969112
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-5_sample-2	0.9407114624505929
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-5_sample-3	0.9315589353612167
OVA-C4-IPTM80-20A	seed-4_sample-0	seed-5_sample-4	0.9029850746268657
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-4_sample-2	0.8315789473684211
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-4_sample-3	0.839041095890411
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-4_sample-4	0.9067164179104478
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-5_sample-0	0.9224806201550387
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-5_sample-1	0.9606299212598425
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-5_sample-2	0.9296875
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-5_sample-3	0.8925925925925926
OVA-C4-IPTM80-20A	seed-4_sample-1	seed-5_sample-4	0.9358490566037736
OVA-C4-IPTM80-20A	seed-4_sample-2	seed-4_sample-3	0.7781350482315113
OVA-C4-IPTM80-20A	seed-4_sample-2	seed-4_sample-4	0.8362369337979094
OVA-C4-IPTM80-20A	seed-4_sample-2	seed-5_sample-0	0.8483754512635379
OVA-C4-IPTM80-20A	seed-4_sample-2	seed-5_sample-1	0.7972027972027972
OVA-C4-IPTM80-20A	seed-4_sample-2	seed-5_sample-2	0.8214285714285714
OVA-C4-IPTM80-20A	seed-4_sample-2	seed-5_sample-3	0.8172413793103448
OVA-C4-IPTM80-20A	seed-4_sample-2	seed-5_sample-4	0.8496503496503497
OVA-C4-IPTM80-20A	seed-4_sample-3	seed-4_sample-4	0.8951048951048951
OVA-C4-IPTM80-20A	seed-4_sample-3	seed-5_sample-0	0.8298611111111112
OVA-C4-IPTM80-20A	seed-4_sample-3	seed-5_sample-1	0.8116438356164384
OVA-C4-IPTM80-20A	seed-4_sample-3	seed-5_sample-2	0.797945205479452
OVA-C4-IPTM80-20A	seed-4_sample-3	seed-5_sample-3	0.8006644518272426
OVA-C4-IPTM80-20A	seed-4_sample-3	seed-5_sample-4	0.856655290102389
OVA-C4-IPTM80-20A	seed-4_sample-4	seed-5_sample-0	0.8977272727272727
OVA-C4-IPTM80-20A	seed-4_sample-4	seed-5_sample-1	0.8698884758364313
OVA-C4-IPTM80-20A	seed-4_sample-4	seed-5_sample-2	0.8413284132841329
OVA-C4-IPTM80-20A	seed-4_sample-4	seed-5_sample-3	0.8763636363636363
OVA-C4-IPTM80-20A	seed-4_sample-4	seed-5_sample-4	0.8974358974358975
OVA-C4-IPTM80-20A	seed-5_sample-0	seed-5_sample-1	0.8988326848249028
OVA-C4-IPTM80-20A	seed-5_sample-0	seed-5_sample-2	0.9206349206349206
OVA-C4-IPTM80-20A	seed-5_sample-0	seed-5_sample-3	0.8764044943820225
OVA-C4-IPTM80-20A	seed-5_sample-0	seed-5_sample-4	0.8838951310861424
OVA-C4-IPTM80-20A	seed-5_sample-1	seed-5_sample-2	0.9209486166007905
OVA-C4-IPTM80-20A	seed-5_sample-1	seed-5_sample-3	0.8698884758364313
OVA-C4-IPTM80-20A	seed-5_sample-1	seed-5_sample-4	0.9056603773584906
OVA-C4-IPTM80-20A	seed-5_sample-2	seed-5_sample-3	0.9045801526717557
OVA-C4-IPTM80-20A	seed-5_sample-2	seed-5_sample-4	0.9122137404580153
OVA-C4-IPTM80-20A	seed-5_sample-3	seed-5_sample-4	0.8768115942028986
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-1_sample-1	0.9227642276422764
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-1_sample-2	0.8832684824902723
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-1_sample-3	0.8735632183908046
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-1_sample-4	0.8461538461538461
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-2_sample-0	0.6296296296296297
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-2_sample-1	0.896
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-2_sample-2	0.8086642599277978
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-2_sample-3	0.8035714285714286
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-2_sample-4	0.6491803278688525
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-3_sample-0	0.8744939271255061
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-3_sample-1	0.9173228346456693
OVA-C4-IPTM80-21B	seed-1_sample-0	seed-3_sample-2	0.8538461538461538
